chapter,scope,mae,rmse,r2,log_r2,spearman,smape,n,model
9114,per_chapter,326240.7438625237,869616.9227665709,0.37735918026463167,0.385105541664463,0.6685387864823349,121.52437715846425,63,EdgeGAT_full_attention_ka_ka_perproduct
9201,per_chapter,190544.3026839565,554448.4204512952,-0.2200398797009655,0.5114348817083363,0.7353894107236824,114.92430263431064,76,EdgeGAT_full_attention_ka_ka_perproduct
9202,per_chapter,103507.8101642341,289798.6535857183,0.5861736051424823,0.5404615721907269,0.7361271121351767,104.25783082707562,63,EdgeGAT_full_attention_ka_ka_perproduct
9205,per_chapter,207864.26934031112,575112.3104320874,-0.6796771229438501,0.476284070804876,0.7064714025536366,102.7112403149108,56,EdgeGAT_full_attention_ka_ka_perproduct
9206,per_chapter,60836.314002182255,138282.63460138452,0.7989125067626232,0.42730746557246546,0.642296918767507,96.34070761285952,35,EdgeGAT_full_attention_ka_ka_perproduct
9207,per_chapter,210901.85410004476,530139.7012699299,0.4760894379737308,0.5883160969725575,0.7669007901668131,98.70421765770313,67,EdgeGAT_full_attention_ka_ka_perproduct
9208,per_chapter,49111.30435556832,135036.37713772518,-1.3405409793655108,0.3793239927821386,0.657936507936508,106.27641114985163,55,EdgeGAT_full_attention_ka_ka_perproduct
9209,per_chapter,170727.85401208844,449435.32236380316,-0.6472869826027161,0.3909011392612666,0.6703629218302055,111.25582885777806,129,EdgeGAT_full_attention_ka_ka_perproduct
9303,per_chapter,675914.3046306806,1557282.179339296,-0.16531121911995528,-0.008047897634384071,0.22022005804126146,139.1791108005896,57,EdgeGAT_full_attention_ka_ka_perproduct
9305,per_chapter,684577.4355880682,2150395.803501493,-0.04379325797344236,0.33257442970243345,0.5540927127872282,131.3978850358905,58,EdgeGAT_full_attention_ka_ka_perproduct
9306,per_chapter,5479615.375836161,32414927.232094098,-0.01958699591111257,0.19192870019628172,0.3894328124806218,127.67279682671038,66,EdgeGAT_full_attention_ka_ka_perproduct
9401,per_chapter,844240.3182465878,4030066.0432893084,0.22254121481365174,0.239809605904595,0.5112597285052873,115.26142615571582,433,EdgeGAT_full_attention_ka_ka_perproduct
9402,per_chapter,220535.3696353007,521528.46287222026,0.7048324853007881,0.3900819627269223,0.6818719700729091,106.48749351671705,68,EdgeGAT_full_attention_ka_ka_perproduct
9403,per_chapter,936952.9792077924,4412441.819566052,0.322032264931563,0.27584014166308035,0.5230475865045074,109.42196710894775,423,EdgeGAT_full_attention_ka_ka_perproduct
9404,per_chapter,693678.0942879384,4063198.89566757,0.17790119849744845,0.19274014471529122,0.4648901089744594,116.01779075538303,179,EdgeGAT_full_attention_ka_ka_perproduct
9405,per_chapter,1088824.6967658775,7389691.47929749,0.315349796809162,0.34050511501406056,0.6138037310331822,115.27209456016575,325,EdgeGAT_full_attention_ka_ka_perproduct
9406,per_chapter,1838803.6636302536,6166229.147031598,-0.01967009811535614,0.11810400172336877,0.39899672004630526,119.94520030566689,72,EdgeGAT_full_attention_ka_ka_perproduct
9503,per_chapter,5659370.494911885,25391672.356997896,0.6410080011948638,0.5334281229826892,0.7369743132647274,104.87251846850603,42,EdgeGAT_full_attention_ka_ka_perproduct
9504,per_chapter,2046105.4111222029,12274065.000826586,0.16219625828348994,0.4851346545621118,0.7511397997459375,112.29756641400161,177,EdgeGAT_full_attention_ka_ka_perproduct
9505,per_chapter,425655.73646436544,1916099.2530270042,0.9027204116993557,0.461752532903284,0.7193928174750092,111.72859167222306,74,EdgeGAT_full_attention_ka_ka_perproduct
9506,per_chapter,565860.873524104,2472189.952585514,0.18918761231853876,0.3563457334243251,0.6385054308326161,121.6036201415003,514,EdgeGAT_full_attention_ka_ka_perproduct
9507,per_chapter,319267.5937087882,838582.5017722335,0.32908416896971615,0.33372540428963393,0.5839822483944123,117.55880225317247,122,EdgeGAT_full_attention_ka_ka_perproduct
9508,per_chapter,428529.41964137024,1007409.7017498232,-0.9620228353842184,0.3226707534040718,0.5548979591836734,119.05733733877926,49,EdgeGAT_full_attention_ka_ka_perproduct
9601,per_chapter,26783.65661497936,54207.04442114983,0.5100395463081124,0.2538920416203645,0.46073781291172594,113.30935754602334,45,EdgeGAT_full_attention_ka_ka_perproduct
9602,per_chapter,372400.67520492745,854674.6547903903,0.01598583101623796,0.49799974714998685,0.7580645161290321,112.4319218625492,32,EdgeGAT_full_attention_ka_ka_perproduct
9603,per_chapter,225073.77363930925,1125418.8546064564,0.4654643054294664,0.346397486124407,0.6091443520173768,108.42186026163108,259,EdgeGAT_full_attention_ka_ka_perproduct
9604,per_chapter,6382.600648545094,9884.487148885408,0.41830066491473583,0.2866348987610393,0.6733870967741935,85.74414530500411,32,EdgeGAT_full_attention_ka_ka_perproduct
9605,per_chapter,86697.93222582754,285498.531230942,0.4050353898857175,0.3895030123322526,0.6401544401544401,103.66065772499536,36,EdgeGAT_full_attention_ka_ka_perproduct
9606,per_chapter,223206.2002157455,886215.832138049,-4.32108207233896,0.46072139914806576,0.6905271815102116,106.52455522737694,148,EdgeGAT_full_attention_ka_ka_perproduct
9607,per_chapter,213178.01189865128,653830.174545194,0.46496075596983255,0.41387636468284783,0.640488003989415,103.65352998453766,91,EdgeGAT_full_attention_ka_ka_perproduct
9608,per_chapter,173302.6722970271,708986.978301934,0.21329993824969573,0.308913489166992,0.6264226472464087,120.54528430827267,246,EdgeGAT_full_attention_ka_ka_perproduct
9609,per_chapter,98871.77695891426,397174.25207550125,0.3525102850747246,0.4165188451579006,0.6617224046769552,115.57881144075273,97,EdgeGAT_full_attention_ka_ka_perproduct
9610,per_chapter,61595.76540097061,114707.82636349663,0.97557967392971,0.38770764104168287,0.6302521008403361,122.81114146897497,34,EdgeGAT_full_attention_ka_ka_perproduct
9611,per_chapter,189424.76414027417,771693.215588479,-19.37390925232959,0.4973403917613771,0.8064839572192514,114.8103566601549,33,EdgeGAT_full_attention_ka_ka_perproduct
9612,per_chapter,220412.93702490712,681349.5074489587,0.04023824199428305,0.31009088033881393,0.5744116553271656,127.75579155452552,63,EdgeGAT_full_attention_ka_ka_perproduct
9613,per_chapter,500764.37208731193,2026888.3216866127,-9.268544634379108,0.3440028520014017,0.6401421399161672,129.19112581221356,112,EdgeGAT_full_attention_ka_ka_perproduct
9615,per_chapter,247551.17264788275,901665.2362713909,0.32102462260320397,0.4940780247195252,0.7355472089992211,106.3354877753142,108,EdgeGAT_full_attention_ka_ka_perproduct
9616,per_chapter,174859.10503643294,456981.2301903187,0.6698911870832845,0.4954550291013774,0.7134798922212988,100.59755369756785,62,EdgeGAT_full_attention_ka_ka_perproduct
9617,per_chapter,529082.8106371736,1686746.7946576711,0.9038853616227325,0.6357284323199405,0.8637651821862349,83.0425637065851,39,EdgeGAT_full_attention_ka_ka_perproduct
9618,per_chapter,164190.562505242,458495.2369008839,-0.34212683566947977,0.3874825168890934,0.6391290075500602,104.74567612578227,38,EdgeGAT_full_attention_ka_ka_perproduct
9619,per_chapter,1983591.5796802072,3857491.5103140646,0.4697923817953088,0.31784972772776454,0.6588607082084109,109.86954866704934,42,EdgeGAT_full_attention_ka_ka_perproduct
9620,per_chapter,65653.59322372472,140858.65534908517,0.9558037112378572,0.4538806455163774,0.785917496443812,110.62097842711611,37,EdgeGAT_full_attention_ka_ka_perproduct
9701,per_chapter,3490655.6032579616,15523516.165970018,0.12131383622820391,0.5793281173097458,0.8033106134371957,113.857746913169,79,EdgeGAT_full_attention_ka_ka_perproduct
9703,per_chapter,1870358.4850678628,5771608.340203878,-4.658563374287626,0.13862004449613763,0.812753036437247,106.44255477585108,39,EdgeGAT_full_attention_ka_ka_perproduct
9705,per_chapter,1891696.9998958288,7321265.611225818,-38.57404761021336,0.25829306252442596,0.6153225806451614,134.5305267070843,31,EdgeGAT_full_attention_ka_ka_perproduct
-1,overall,1916031.067327766,34083406.952706255,-0.3779425436207755,0.3370877588504575,0.5926813496751934,119.73041058068206,123777,EdgeGAT_full_blend_tk_tk_perproduct
1001,per_chapter,6355705.406327278,20294003.314479508,-0.0979314057334193,0.14375990840181252,0.46802065674125487,138.4892510284897,85,EdgeGAT_full_blend_tk_tk_perproduct
1003,per_chapter,17933408.779644925,95456282.35737851,-0.036227513239030396,-0.09384649244083443,0.10961791831357047,137.23250191487716,45,EdgeGAT_full_blend_tk_tk_perproduct
1004,per_chapter,214158.48661086554,451593.6621596105,-0.039011819769955824,0.31181196786725673,0.5282229965156795,118.25885424093623,41,EdgeGAT_full_blend_tk_tk_perproduct
1005,per_chapter,5767560.460090052,16911686.185474988,0.17306937287001112,0.2471242223456368,0.5418956043956042,128.08182690147257,64,EdgeGAT_full_blend_tk_tk_perproduct
1006,per_chapter,1607975.066940437,4610035.991708438,0.0730415410153975,0.16466820076542266,0.4117150914677332,143.06322439259438,124,EdgeGAT_full_blend_tk_tk_perproduct
1007,per_chapter,8386387.1912816735,36300034.58460054,0.0064522798846271545,0.10833858570570598,0.15833242149031623,137.90129370879492,38,EdgeGAT_full_blend_tk_tk_perproduct
1008,per_chapter,229660.6836136305,1134201.3807138633,-0.03462417169443599,0.15872006636244396,0.39824472531224764,124.15272542255806,152,EdgeGAT_full_blend_tk_tk_perproduct
1101,per_chapter,2030035.1436550897,4836614.047181087,-0.10226853010214976,0.11768183418053746,0.46829268292682935,117.24452333574607,40,EdgeGAT_full_blend_tk_tk_perproduct
1102,per_chapter,280065.3435814726,1108033.043169446,-0.05748704917227743,0.23779313475391994,0.6271849309601725,123.24825221592097,67,EdgeGAT_full_blend_tk_tk_perproduct
1103,per_chapter,177934.43594933994,366773.56506544596,-0.10093927498643263,0.1775680474662038,0.4232465231279712,125.11994330394789,99,EdgeGAT_full_blend_tk_tk_perproduct
1104,per_chapter,316814.93555305037,1629020.1785739972,-0.02320927552344343,0.18427139106704005,0.41853459319869596,123.44253965911243,156,EdgeGAT_full_blend_tk_tk_perproduct
1105,per_chapter,262934.105013515,624869.0676394313,-0.08849103366817435,0.02120881612124792,0.31002689240510856,135.8166111741315,50,EdgeGAT_full_blend_tk_tk_perproduct
1106,per_chapter,132850.3618336488,377306.2834706501,-0.1026002795527734,0.12626020018044626,0.3127053576101986,130.16822820721262,89,EdgeGAT_full_blend_tk_tk_perproduct
1107,per_chapter,2052362.257506954,5800565.934665438,-0.12314941129807444,0.16465669370955793,0.39137347881406026,128.74951886032454,47,EdgeGAT_full_blend_tk_tk_perproduct
1108,per_chapter,445204.2204693638,1828121.362481101,-0.04820033811872948,0.168728711057902,0.4260708592119631,122.64973885552884,147,EdgeGAT_full_blend_tk_tk_perproduct
1201,per_chapter,27037290.022647485,102781983.39925246,0.06593378573298858,0.29243959002210473,0.5700452488687783,136.5129098015184,51,EdgeGAT_full_blend_tk_tk_perproduct
1202,per_chapter,756263.6940754782,2955832.214108075,0.036064252121119744,0.07473794127660072,0.21246201099565765,136.6414267276024,73,EdgeGAT_full_blend_tk_tk_perproduct
1204,per_chapter,752161.4196565722,3160874.8546590866,-0.05646986531565368,0.23540441528301648,0.5457174638487208,111.45523102507116,30,EdgeGAT_full_blend_tk_tk_perproduct
1205,per_chapter,3089060.889554791,4708321.683328124,-0.697911157164516,-0.3514855057167958,0.20242914979757085,139.97911109392672,39,EdgeGAT_full_blend_tk_tk_perproduct
1206,per_chapter,1415689.4274911163,3839870.260532759,-0.01860174458043673,0.31049670256857254,0.5470522803114571,139.028703267384,30,EdgeGAT_full_blend_tk_tk_perproduct
1207,per_chapter,395779.2725560411,1500373.9919970643,-0.051455038469087055,0.02919523068212071,0.1932362116287675,137.03028112804446,216,EdgeGAT_full_blend_tk_tk_perproduct
1208,per_chapter,1361026.1368789922,6813462.219684888,0.04132084225972554,0.25514379667505493,0.5481608538212311,138.1295109770522,54,EdgeGAT_full_blend_tk_tk_perproduct
1209,per_chapter,826734.7444722571,2380477.125971021,-2.0307383079591195,0.10509239584190067,0.41465370589744477,121.36794112631719,211,EdgeGAT_full_blend_tk_tk_perproduct
1211,per_chapter,523136.4299258612,1593633.3715066183,-0.07536039860926502,0.11095903510844962,0.34200656352555087,139.81668724922432,80,EdgeGAT_full_blend_tk_tk_perproduct
1212,per_chapter,283769.1514691425,1305494.1600036896,-0.040962914220934454,0.07838431965396675,0.2954423856279806,123.99408090065786,146,EdgeGAT_full_blend_tk_tk_perproduct
1214,per_chapter,1876319.1871585604,7212000.624532671,0.02302315816277023,0.28537667051776705,0.3897959183673469,127.36293258994785,49,EdgeGAT_full_blend_tk_tk_perproduct
1301,per_chapter,333580.035603455,1552271.1079214308,-0.04219857189566234,0.06201642296156551,0.4168670754916762,106.96668309242041,62,EdgeGAT_full_blend_tk_tk_perproduct
1302,per_chapter,385516.7765400736,1352372.2117935799,-0.015143899190728227,0.14618941661049356,0.3204743692126336,117.23565948517427,198,EdgeGAT_full_blend_tk_tk_perproduct
1401,per_chapter,56658.09317775459,142877.5652406976,0.1833600997851732,0.017386257841506603,0.24884528762835434,135.05025631537814,68,EdgeGAT_full_blend_tk_tk_perproduct
1404,per_chapter,213675.89590863697,534851.1952538629,-0.06923047564916018,0.038277524313286904,0.15954363243909958,127.73705216077961,46,EdgeGAT_full_blend_tk_tk_perproduct
1501,per_chapter,899942.7565577934,2028550.5068640446,-0.1059568015674992,0.19283224775607788,0.516391663048198,149.38707259165162,48,EdgeGAT_full_blend_tk_tk_perproduct
1502,per_chapter,1304119.3226681463,2947532.534974828,0.006887233810646487,0.3369111329060891,0.6431699044094973,102.90750473185038,46,EdgeGAT_full_blend_tk_tk_perproduct
1504,per_chapter,1062976.5333189978,2686794.3505109623,-0.1532161734857187,-0.04593188141395488,0.05598933009469192,138.262727348323,60,EdgeGAT_full_blend_tk_tk_perproduct
1507,per_chapter,8607575.570784993,38950548.13069808,-0.03478158013976396,0.1810953020769358,0.49073113819030334,128.08884135178866,57,EdgeGAT_full_blend_tk_tk_perproduct
1508,per_chapter,1406713.8163296853,5983385.818487939,-0.057064310355819714,-0.11529042718018956,0.26600284495021337,148.69418956601658,37,EdgeGAT_full_blend_tk_tk_perproduct
1509,per_chapter,871649.8876832628,2899182.7459129514,-0.1834129696197182,-0.012393695652555659,0.30777366472765727,116.68870397745081,61,EdgeGAT_full_blend_tk_tk_perproduct
1511,per_chapter,4216461.2767413,12235812.80285245,-0.11950627783671841,-0.1052417391201832,0.13968787515006,131.74396833729617,50,EdgeGAT_full_blend_tk_tk_perproduct
1512,per_chapter,2874309.7592387805,11479845.141282273,-0.057769961095961664,0.02074356804016353,0.35560726415393595,146.28573842236,78,EdgeGAT_full_blend_tk_tk_perproduct
1513,per_chapter,828347.5931450384,3659867.2053272794,-0.05096843360164005,-0.055909961675885134,0.11422073840587674,131.56139372769874,77,EdgeGAT_full_blend_tk_tk_perproduct
1514,per_chapter,1850017.7239870082,5759181.673168273,-0.1003903917741491,0.24010053708944457,0.4574951359920639,138.1453186101147,87,EdgeGAT_full_blend_tk_tk_perproduct
1515,per_chapter,372873.0519359871,1178024.9913505572,0.021438326614935388,0.19009237732734396,0.42726675987380447,121.26265957725502,184,EdgeGAT_full_blend_tk_tk_perproduct
1516,per_chapter,1024731.0914669267,3020974.2051332262,-0.07595006458250042,0.11353121136219801,0.4279217345319936,123.44687499346098,61,EdgeGAT_full_blend_tk_tk_perproduct
1517,per_chapter,917286.4369712593,1677220.8229785995,0.1663002957033235,0.09865798852672503,0.4482043687523138,111.01642714285866,74,EdgeGAT_full_blend_tk_tk_perproduct
1518,per_chapter,6102379.671533683,18670096.31042386,-4.448630598771029,0.38459160617288357,0.6143724696356276,95.11458163630715,39,EdgeGAT_full_blend_tk_tk_perproduct
1521,per_chapter,81693.98207355477,226036.78260989182,-0.08053870483001457,0.23875259776257607,0.5467873303167421,114.77359827064278,51,EdgeGAT_full_blend_tk_tk_perproduct
1601,per_chapter,4336967.739013389,20762603.514357783,-115.49713932882413,0.09498045204728944,0.476547842401501,103.74152763676356,40,EdgeGAT_full_blend_tk_tk_perproduct
1602,per_chapter,1311100.4805747662,3823330.015413397,-0.2442732416752842,0.13823881969202112,0.4018428423588272,127.88163359567423,277,EdgeGAT_full_blend_tk_tk_perproduct
1604,per_chapter,681100.6333196138,2053035.7796425568,-0.0047156465458668695,0.1131319194465853,0.3583207666352485,131.31088378006328,274,EdgeGAT_full_blend_tk_tk_perproduct
1605,per_chapter,857789.9893903645,3156763.558652546,0.0035022449337877015,0.1565708029692826,0.4054935813432376,133.18401698526708,322,EdgeGAT_full_blend_tk_tk_perproduct
1701,per_chapter,1662935.3163528591,4125812.4817069457,-0.18791267442779236,-0.0044599962080464906,0.2673428963516939,131.09329233582255,149,EdgeGAT_full_blend_tk_tk_perproduct
1702,per_chapter,479884.23489166354,1317746.1346035243,-0.021978103632939616,0.1520423870960187,0.39769652354444524,129.0033843700289,220,EdgeGAT_full_blend_tk_tk_perproduct
1703,per_chapter,965591.6299610351,3175362.9482407263,-0.09581005020360944,0.08133937822859172,0.38920027341079977,133.64978871712609,56,EdgeGAT_full_blend_tk_tk_perproduct
1704,per_chapter,1016273.095220534,2066271.3079845118,-0.020814846760800476,0.2916197537334574,0.4599101011090433,122.39910633290204,82,EdgeGAT_full_blend_tk_tk_perproduct
1801,per_chapter,1514785.3636923502,7081555.897329925,-0.044436271220988255,-0.26711780650211003,0.071412680756396,136.63772554867367,30,EdgeGAT_full_blend_tk_tk_perproduct
1803,per_chapter,898863.340569346,2286162.8724928903,-0.14718963005419639,-0.05727813169996332,0.17894736842105266,140.04705560424563,39,EdgeGAT_full_blend_tk_tk_perproduct
1805,per_chapter,482797.0992516991,1553384.570222264,-0.08443928622965657,0.14617820615033073,0.34150344676660466,126.69008380452776,38,EdgeGAT_full_blend_tk_tk_perproduct
1806,per_chapter,983880.4710474635,2095696.1849464604,-0.03763389393200778,0.2852274644155257,0.5372526152612215,123.9805804469662,197,EdgeGAT_full_blend_tk_tk_perproduct
1901,per_chapter,2141853.679023241,6235736.331498873,-0.015578996639105114,0.47425528689757,0.6712536880640796,105.97556518387104,117,EdgeGAT_full_blend_tk_tk_perproduct
1902,per_chapter,613906.6965179829,1810086.8836169767,-0.08043561356495132,0.22826310349296752,0.4640015585756022,126.3697419567854,176,EdgeGAT_full_blend_tk_tk_perproduct
1904,per_chapter,379233.3617923637,917601.407418878,-0.10987644965843635,0.25948597911329874,0.5453888384831428,115.76427740675742,136,EdgeGAT_full_blend_tk_tk_perproduct
1905,per_chapter,1183747.4295391978,2803704.1691656583,-0.1182534800532391,0.22523562263888386,0.41104521936460325,130.9611228529545,219,EdgeGAT_full_blend_tk_tk_perproduct
2001,per_chapter,203408.54161371448,424302.90468527406,0.08887815090117634,0.16689705961762769,0.35830635989852155,112.97986959278401,70,EdgeGAT_full_blend_tk_tk_perproduct
2002,per_chapter,943804.0321580546,2412085.4388112486,-0.40748359940036827,0.13477932842498086,0.37719651240777996,124.72504139834444,71,EdgeGAT_full_blend_tk_tk_perproduct
2003,per_chapter,570188.2296669752,2574154.7372711017,0.26178008334695524,0.22400596259417505,0.4364958749457229,123.23224960521888,48,EdgeGAT_full_blend_tk_tk_perproduct
2004,per_chapter,1728690.2901658025,4741632.598779781,0.03188985661474231,0.24343416676849394,0.46814520746650373,131.55039407909638,68,EdgeGAT_full_blend_tk_tk_perproduct
2005,per_chapter,383849.6014859422,1221750.8548027158,-0.06302513752097028,0.1763134808332799,0.43496703376416596,130.6673216246085,302,EdgeGAT_full_blend_tk_tk_perproduct
2006,per_chapter,145406.70758832069,371573.45138215116,0.702592672855838,0.08905184350897433,0.24221364221364225,103.84285505891988,36,EdgeGAT_full_blend_tk_tk_perproduct
2007,per_chapter,348110.01471744257,893047.514456971,-0.041828750514443236,0.2850888727788462,0.5019870206874794,122.6528603516194,110,EdgeGAT_full_blend_tk_tk_perproduct
2008,per_chapter,400138.99769086315,1206803.7021458389,-0.030761994705254647,0.19768944243101316,0.437726920390479,126.52417618159035,377,EdgeGAT_full_blend_tk_tk_perproduct
2009,per_chapter,688597.679280078,2162738.590960135,-0.930737428822513,0.144794614780705,0.3992451549772912,122.27557696613466,503,EdgeGAT_full_blend_tk_tk_perproduct
2101,per_chapter,422973.59536254255,1006706.4360745013,-0.11399869992231815,0.24536330770108472,0.38981209122610766,120.02319589188355,132,EdgeGAT_full_blend_tk_tk_perproduct
2102,per_chapter,270637.6184577751,612338.3920250272,-0.009146739913845403,0.19334783074199346,0.43031124543529703,115.62585808980361,105,EdgeGAT_full_blend_tk_tk_perproduct
2103,per_chapter,803722.6010698872,2200228.553847353,-0.07219161753771353,0.29945662176971377,0.5540854901021296,119.44375768794198,152,EdgeGAT_full_blend_tk_tk_perproduct
2104,per_chapter,717561.793081774,1666769.2210947992,-0.2522143171327196,0.3597318478715522,0.6182836339689464,111.6123059091781,73,EdgeGAT_full_blend_tk_tk_perproduct
2105,per_chapter,1535231.4179387726,2727994.329209367,-0.13933673191172224,0.16813881443076195,0.48684210526315785,107.27041312268757,39,EdgeGAT_full_blend_tk_tk_perproduct
2106,per_chapter,4185480.620356928,10983237.56737616,-0.23463310648781333,0.33784362249943123,0.6199781705218085,128.18547104028096,83,EdgeGAT_full_blend_tk_tk_perproduct
2201,per_chapter,954008.0171848238,3763777.8678001063,0.009139599459987435,0.20735903642995912,0.4390896159317212,113.94335386910501,75,EdgeGAT_full_blend_tk_tk_perproduct
2202,per_chapter,1290440.4991758682,2664372.8898720862,-0.14681812173738384,0.2132063040024561,0.4526096923008963,109.52777220051837,115,EdgeGAT_full_blend_tk_tk_perproduct
2203,per_chapter,1730699.299708635,4353545.662660388,-0.028289128306953293,0.3641961559716551,0.6915971153067013,106.49697545998637,42,EdgeGAT_full_blend_tk_tk_perproduct
2204,per_chapter,1914260.6631129074,6397305.184346768,-0.06423272449201045,0.15107993649257712,0.4255312318563684,120.46635643562826,141,EdgeGAT_full_blend_tk_tk_perproduct
2205,per_chapter,148611.29976894462,365154.79427774035,-0.17050714283954704,0.18742365544383188,0.4244939271255061,130.80508736918605,39,EdgeGAT_full_blend_tk_tk_perproduct
2206,per_chapter,680520.345983443,2055946.5361838879,-2.4091694643332806,0.4312783396356209,0.7048128342245988,103.69539867589181,34,EdgeGAT_full_blend_tk_tk_perproduct
2207,per_chapter,3417969.4841074133,8680796.163041225,-0.0845771303295153,0.09981581745188528,0.3449721737659109,137.3284316889492,54,EdgeGAT_full_blend_tk_tk_perproduct
2208,per_chapter,1168256.4033246501,4030168.4907842577,-0.020427744010697912,0.2522022983026151,0.5410686683647771,109.20482498383754,243,EdgeGAT_full_blend_tk_tk_perproduct
2209,per_chapter,164132.81608391358,441472.8217834042,-0.1574958023626276,0.37402270350231714,0.658605974395448,104.29153305084063,38,EdgeGAT_full_blend_tk_tk_perproduct
2301,per_chapter,3048395.0756465797,6244791.944547928,0.051192757786859944,-0.12342936321061937,0.310964569611834,117.12834183447924,54,EdgeGAT_full_blend_tk_tk_perproduct
2302,per_chapter,1221470.9756918075,3993458.249172457,-0.07418029222053324,0.05680370441776694,0.29824344890507515,124.83092510225721,89,EdgeGAT_full_blend_tk_tk_perproduct
2303,per_chapter,2586228.383698941,6751078.648791154,0.11146182764757162,0.2167652194505656,0.5927305662274548,128.25749139838413,56,EdgeGAT_full_blend_tk_tk_perproduct
2306,per_chapter,1932125.2956555926,6590926.812344563,-0.08502169370791868,-0.07612460315214808,0.27163673560411783,141.58462699634092,111,EdgeGAT_full_blend_tk_tk_perproduct
2309,per_chapter,3704880.4793725945,8321668.667799831,-1.7434391423242945,0.42567395886291703,0.6765512968044614,98.33842405787715,78,EdgeGAT_full_blend_tk_tk_perproduct
2401,per_chapter,2394054.267287978,5726341.916918646,-0.1588073607067606,-0.03440508985261137,0.302661062325074,131.84490331108344,83,EdgeGAT_full_blend_tk_tk_perproduct
2402,per_chapter,2765379.0940432576,7658755.502107889,-0.14174735790124227,-0.03306039943707484,0.30845341139213506,142.66185436555583,90,EdgeGAT_full_blend_tk_tk_perproduct
2403,per_chapter,1877098.6691179806,6132202.006403873,-0.08464346250051724,0.028185507230838014,0.2422830518345952,144.5471223142566,101,EdgeGAT_full_blend_tk_tk_perproduct
2501,per_chapter,1278648.3111952934,4517692.92896335,-8.11612544698023,0.07484622097504934,0.4237095859330687,110.97668813119424,42,EdgeGAT_full_blend_tk_tk_perproduct
2504,per_chapter,178044.24538045563,733482.2993520757,0.26052734133117883,0.45434423691932035,0.5405253283302065,113.67975628479373,40,EdgeGAT_full_blend_tk_tk_perproduct
2505,per_chapter,290588.98104598874,822873.5377252264,0.35921644925631824,0.25476372355957955,0.5181340244353942,112.08656252324307,74,EdgeGAT_full_blend_tk_tk_perproduct
2506,per_chapter,181366.87431668307,370046.3508192262,0.1759681780877027,0.26220021248013825,0.6085545974558183,118.41304119140621,52,EdgeGAT_full_blend_tk_tk_perproduct
2507,per_chapter,425099.3037351026,1042776.8394743751,0.17942234756755937,0.23627123988420373,0.5252932551319648,107.5267199099231,32,EdgeGAT_full_blend_tk_tk_perproduct
2508,per_chapter,173000.64386125543,516641.7899673618,0.0905155966638832,0.24969791675801623,0.4722369466152053,125.1218424223978,121,EdgeGAT_full_blend_tk_tk_perproduct
2510,per_chapter,7598290.051864821,20550529.11475519,-0.21945241791491177,-0.02634351930016887,0.5455564128512819,149.25578595433916,35,EdgeGAT_full_blend_tk_tk_perproduct
2513,per_chapter,84658.18421754405,261864.23345986902,-0.01003019197556565,0.27920840671388725,0.49628959276018103,115.33920439430972,51,EdgeGAT_full_blend_tk_tk_perproduct
2515,per_chapter,282090.6493608599,800870.9515780766,-0.11778325627698671,0.12376852837666674,0.38378917286140274,133.0265257284602,72,EdgeGAT_full_blend_tk_tk_perproduct
2516,per_chapter,139588.928083047,410003.1230195806,-0.09971799666494263,0.17670900915077836,0.4645588213112643,121.12248576675834,99,EdgeGAT_full_blend_tk_tk_perproduct
2517,per_chapter,814429.6531517806,3854667.41550182,-0.03865081152557592,0.11781790752062915,0.3412441975727268,139.40030169158962,116,EdgeGAT_full_blend_tk_tk_perproduct
2518,per_chapter,613633.6714014582,1665868.6714991503,-0.1031128245813333,0.1899081315059935,0.45379039565086077,139.01177872482808,43,EdgeGAT_full_blend_tk_tk_perproduct
2519,per_chapter,560286.3364042746,1455231.1809729778,0.3069295434033472,0.22835534431546334,0.3897959183673469,108.26486067661874,49,EdgeGAT_full_blend_tk_tk_perproduct
2520,per_chapter,324372.63711663755,1037476.3239163754,-0.08939060267866683,-0.014521503716369955,0.10626793057420732,127.04712238534333,61,EdgeGAT_full_blend_tk_tk_perproduct
2522,per_chapter,944421.8046850712,4050287.012396131,-0.03362735389683369,0.14103384261979035,0.3032786885245901,127.69570857029863,61,EdgeGAT_full_blend_tk_tk_perproduct
2523,per_chapter,2497901.8616828765,6981838.896037155,-0.12175121757688578,0.09553894364651638,0.30864130100747794,138.9355157716424,130,EdgeGAT_full_blend_tk_tk_perproduct
2525,per_chapter,100817.99247049176,255410.25488549744,-0.12551292333539799,-0.041413253358127955,0.3863401837060439,124.90715348335098,40,EdgeGAT_full_blend_tk_tk_perproduct
2526,per_chapter,242879.8155193287,524540.5289281135,0.1572905040493836,0.20962468147741598,0.5644343891402716,133.10854318256932,51,EdgeGAT_full_blend_tk_tk_perproduct
2529,per_chapter,468433.6181143155,1237125.4908137897,-0.09156707118042151,0.02537058266463388,0.232826076788846,138.88403245205495,63,EdgeGAT_full_blend_tk_tk_perproduct
2530,per_chapter,1297663.3030499325,9462926.980933808,-0.01897732206899172,0.19257335044863821,0.4313777994157741,135.61224599333462,79,EdgeGAT_full_blend_tk_tk_perproduct
2601,per_chapter,37619973.477346584,84121543.87974583,-0.22873648048244455,0.11073478820893479,0.40374407689206226,161.5061168779129,42,EdgeGAT_full_blend_tk_tk_perproduct
